cluster_311	9	CASC3	CCDC9	EIF4A3	MAGOH	MAGOHB	PYM1	RBM8A	UPF3A	UPF3B
cluster_312	4	AKT1	AKT2	AKT3	TRIB3
cluster_313	4	BTRC	FBXW11	WWTR1	YAP1
cluster_314	4	BRS3	GRPR	NMB	NMBR
cluster_315	4	ERCC1	ERCC4	MSH3	XPA
cluster_316	4	DSC2	DSG2	PKP2	TMEM43
cluster_317	6	PTGDS	PTGES	PTGES2	PTGIS	PTGS1	PTGS2
cluster_318	4	PTGDS	PTGES	PTGES2	PTGIS
cluster_319	6	PPP3CA	PPP3CB	PPP3CC	PPP3R1	PPP3R2	TARDBP
cluster_320	4	IP6K3	IPPK	PPIP5K1	PPIP5K2
cluster_321	5	CD2AP	RPS27A	UBA52	UBB	UBC
cluster_322	6	PPP3CA	PPP3CB	PPP3CC	PPP3R1	PPP3R2	SOD1
cluster_323	4	RBKS	RPIA	TKTL1	TKTL2
cluster_324	6	ADSL	ATIC	GART	PAICS	PFAS	PPAT
cluster_325	4	AKT1	AKT2	AKT3	GSK3A
cluster_326	4	ADM	CALCRL	CRCP	RAMP1
cluster_327	6	CYBA	CYBB	MT-CYB	NCF1	NCF2	NCF4
cluster_328	4	PPP4C	PPP4R3A	PPP4R3B	PPP4R3C
cluster_329	4	LGR4	LGR5	LGR6	RSPO4
cluster_330	4	PYGB	PYGL	PYGM	RIPK3
cluster_331	24	COX5A	CYC1	MT-CO1	MT-CO2	MT-CO3	MT-ND1	MT-ND2	MT-ND3	MT-ND4	MT-ND5	NDUFS1	NDUFS2	NDUFS3	NDUFS8	NDUFV1	NDUFV2	PPP1R15A	PWWP3A	SDHB	UQCR10	UQCRB	UQCRC2	UQCRFS1	UQCRQ
cluster_332	10	MZT1	MZT2A	MZT2B	NEDD1	TUBG1	TUBG2	TUBGCP2	TUBGCP3	TUBGCP4	TUBGCP6
cluster_333	7	PDRG1	PFDN1	PFDN2	PFDN4	PFDN5	PFDN6	VBP1
cluster_334	6	IP6K1	IP6K2	IP6K3	IPPK	PPIP5K1	PPIP5K2
cluster_335	9	CRY1	CRY2	PRKAA1	PRKAA2	PRKAB1	PRKAB2	PRKAG1	PRKAG2	PRKAG3
cluster_336	8	CYP11B1	CYP11B2	CYP17A1	HSD3B1	HSD3B2	SRD5A1	SRD5A2	SRD5A3
cluster_337	4	IL18	IL18BP	IL18RAP	IL37
cluster_338	4	PRKACA	PRKACB	PRKACG	VASP
cluster_339	5	MAF1	POLR1C	POLR3A	POLR3B	POLR3E
cluster_340	9	MZT1	MZT2A	MZT2B	NEDD1	TUBG1	TUBG2	TUBGCP4	TUBGCP5	TUBGCP6
cluster_341	4	EFNB1	EFNB2	EFNB3	RGS3
cluster_342	8	MZT2A	NEDD1	TUBG1	TUBG2	TUBGCP2	TUBGCP3	TUBGCP4	TUBGCP6
cluster_343	5	TNFRSF11A	TRAF2	TRAF3	TRAF5	TRAF6
cluster_344	4	TNFRSF10A	TNFRSF10C	TNFRSF10D	TNFSF10
cluster_345	9	INSR	IRS1	OGT	PIK3CA	PIK3CB	PIK3CD	PIK3R1	PIK3R2	PIK3R3
cluster_346	6	ANAPC1	ANAPC2	ANAPC4	ANAPC5	CDC16	HSPB11
cluster_347	6	BDH1	BDH2	HMGCL	HMGCLL1	OXCT1	OXCT2
cluster_348	4	CD151	CD63	CD81	CD9
cluster_349	10	CYC1	GPD2	MT-CO1	MT-CO2	MT-CO3	NDUFS8	SDHA	SDHB	SDHC	UQCRFS1
cluster_350	4	HK1	HK2	HK3	HKDC1
cluster_351	5	CLCF1	CNTF	CNTFR	CTF1	LIFR
cluster_352	6	ARMC8	GID8	MAEA	RANBP9	RMND5A	YPEL5
cluster_353	4	CD74	CTSB	CTSL	CTSS
