cluster_3677	4	MRPL19	MRPL2	MRPL41	TRIM63
cluster_3678	4	MRPL23	MRPL40	MRPL53	USP44
cluster_3679	4	MRPL28	MRPL38	MRPL41	TUBGCP4
cluster_3680	4	MRPL47	MRPL50	PTPN12	RPL37
cluster_3681	4	MRPS11	MRPS2	MRPS23	TPD52
cluster_3682	4	MRPS14	MRPS23	MRPS34	MTA2
cluster_3683	4	MRPS15	MRPS27	MRPS35	PHF8
cluster_3684	4	MRPS18B	MRPS22	MRPS34	NFKBIL1
cluster_3685	4	MRPS2	MRPS26	MRPS34	RYBP
cluster_3686	4	MRPS24	MRPS26	MRPS7	THAP3
cluster_3687	4	MSTO1	NDUFA12	NDUFA2	NDUFS6
cluster_3688	4	MT-ND6	NDUFAF3	NDUFS3	NDUFS5
cluster_3689	4	MTFR1L	PFDN1	PFDN2	PFDN4
cluster_3690	4	MTIF3	STX3	STX6	VAMP4
cluster_3691	4	MTREX	PPP2R2B	RBM7	ZCCHC8
cluster_3692	4	MTREX	RBM11	RBM7	ZCCHC8
cluster_3693	4	MTREX	RBM7	SOX2	ZCCHC8
cluster_3694	4	MYC	MZT2B	TUBGCP2	TUBGCP4
cluster_3695	4	MYC	YWHAB	YWHAE	YWHAQ
cluster_3696	4	MYH10	MYL12A	MYL6	PTBP3
cluster_3697	4	MYH10	MYL12A	MYL6	RIMS1
cluster_3698	4	MYH10	MYL12B	MYL6	SLC71A2
cluster_3699	4	MYH10	MYL12B	MYL6	USP45
cluster_3700	4	MYH11	YWHAE	YWHAH	YWHAZ
cluster_3701	4	MYH14	MYL12A	MYL12B	MYL6
cluster_3702	4	MYL12A	MYL6	MYL6B	PDLIM7
cluster_3703	4	MYL12B	PA2G4	SND1	TRAP1
cluster_3704	4	MYLK2	PSMC1	PSMC2	PSMD3
cluster_3705	4	MZT2B	NME7	TUBGCP2	TUBGCP4
cluster_3706	4	MZT2B	RUSF1	TUBGCP2	TUBGCP4
cluster_3707	4	MZT2B	SLC18A2	TUBGCP2	TUBGCP4
cluster_3708	4	MZT2B	TUBGCP2	TUBGCP3	TUBGCP4
cluster_3709	4	NANS	PA2G4	SND1	TRAP1
cluster_3710	4	NAPA	NAPG	NSF	PLEKHA7
cluster_3711	4	NAPA	NAPG	NSF	SLC16A2
cluster_3712	4	NAPA	NSF	SCFD1	YIPF5
cluster_3713	4	NBN	POLR1A	POLR1B	POLR1G
cluster_3714	4	NCAPD3	STX12	STX7	VAMP3
cluster_3715	4	NCBP1	NCBP2	NCBP3	PHAX
cluster_3716	4	NCBP1	NCBP2	PPRC1	SNRPC
cluster_3717	4	NCBP1	RBFOX2	SF3A1	SNRPC
cluster_3718	4	NCLN	RPN1	RPN2	STT3B
cluster_3719	4	NCLN	SEC11A	SPCS1	SPCS2
cluster_3720	4	NCS1	YWHAB	YWHAG	YWHAZ
cluster_3721	4	NDN	PA2G4	SND1	TRAP1
cluster_3722	4	NDRG1	PSMC2	PSMC3	PSMD2
cluster_3723	4	NDUFA1	NDUFA7	NDUFB2	NDUFV3
cluster_3724	4	NDUFA12	NDUFC2	NDUFV3	PIM1
cluster_3725	4	NDUFA12	NDUFS4	NDUFV3	TSHZ2
cluster_3726	4	NDUFA6	NDUFB4	NDUFV2	SCARA3
cluster_3727	4	NDUFA7	NDUFB3	NDUFV3	SAYSD1
cluster_3728	4	NDUFA7	NDUFB9	NDUFC2	SLC25A16
cluster_3729	4	NDUFB3	NDUFB8	NDUFC2	SIDT2
cluster_3730	4	NDUFS1	NDUFS4	NDUFS5	SLC30A5
cluster_3731	4	NEDD1	PFDN1	PFDN2	PFDN4
cluster_3732	4	NEK4	TUBA1A	TUBA4A	TUBB3
cluster_3733	4	NEK8	PIH1D1	RPAP3	UXT
cluster_3734	4	NELFA	NELFB	NELFCD	NELFE
cluster_3735	4	NELFB	NELFCD	NELFE	PRSS3
cluster_3736	4	NF2	PNN	SAP18	SRRM2
cluster_3737	4	NFIA	NFIB	NFIC	RLIM
cluster_3738	4	NFKB1	NFKB2	RELA	RELB
cluster_3739	4	NFKB1	PSMC2	PSMC3	PSMD2
cluster_3740	4	NFKB2	NFKBIA	RELA	RELB
cluster_3741	4	NFKB2	PIP	RELA	RELB
cluster_3742	4	NFKB2	PRKDC	RELA	RELB
cluster_3743	4	NFKB2	REL	RELA	RELB
cluster_3744	4	NFKB2	RELA	RELB	SFPQ
cluster_3745	4	NFKB2	RELA	RELB	TNIP2
cluster_3746	4	NFKBIB	POLR1D	POLR2H	POLR2L
cluster_3747	4	NFKBIE	PPP6C	PPP6R1	PPP6R3
cluster_3748	4	NFXL1	TUBB	TUBB2A	TUBB4B
cluster_3749	4	NHSL3	SORBS3	WASF1	WASF2
cluster_3750	4	NIN	YWHAE	YWHAH	YWHAZ
cluster_3751	4	NME1	YWHAG	YWHAQ	YWHAZ
cluster_3752	4	NME2	RPS16	RPS19	RPS6
cluster_3753	4	NMT1	PSPC1	RPS11	RPS16
cluster_3754	4	NOG	RPS13	RPS16	ZNF346
cluster_3755	4	NOL7	RACK1	RPL10	SRP9
cluster_3756	4	NOLC1	PIP4K2A	PIP4K2C	PLCD3
cluster_3757	4	NOMO1	RPL4	RPL5	SRP72
cluster_3758	4	NOP53	PRKRA	RIGI	ZC3HAV1
cluster_3759	4	NOS1AP	PIP4K2A	PIP4K2C	PLCD3
cluster_3760	4	NOTCH1	PBRM1	SMARCC1	SMARCC2
cluster_3761	4	NOTCH1	PPP2CA	PPP2R1A	PPP2R2A
cluster_3762	4	NOTCH1	PRPF6	PRPF8	SART1
cluster_3763	4	NOTCH2	SUPT3H	TAF5L	TAF6L
cluster_3764	4	NOTCH2	ZMYND8	ZNF592	ZNF687
cluster_3765	4	NPHP4	YWHAB	YWHAE	YWHAH
cluster_3766	4	NR1H3	STRN	STRN3	STRN4
cluster_3767	4	NRN1	SLC12A4	SLC12A6	SLC12A7
cluster_3768	4	NSF	RAB1A	RAB1B	SCFD1
cluster_3769	4	NSMCE1	NSMCE3	NSMCE4A	SMC5
cluster_3770	4	NSMCE1	NSMCE3	NSMCE4A	SMC6
cluster_3771	4	NSMCE1	NSMCE3	NSMCE4A	TP53BP1
cluster_3772	4	NSMCE1	NSMCE3	NSMCE4A	ZNF597
cluster_3773	4	NUDT6	UBA1	UBE2N	UBE2V1
cluster_3774	4	NUF2	RABGAP1	RABGAP1L	TUFT1
cluster_3775	4	NUP107	NUP133	NUP160	RAF1
cluster_3776	4	NUP107	NUP133	NUP37	NUP85
cluster_3777	4	NUP107	NUP133	NUP54	RANBP1
cluster_3778	4	NUP107	NUP133	NUP98	XPO1
cluster_3779	4	NUP107	NUP133	RANBP1	SLC16A11
cluster_3780	4	NUP107	NUP62	NUP98	RANBP1
cluster_3781	4	NUP133	NUP160	NUP85	RIC3
cluster_3782	4	NUP37	NUP43	NUP85	SLC27A6
cluster_3783	4	OFD1	PSMD14	PSMD2	PSMD7
cluster_3784	4	OTUB1	UBA1	UBE2N	UBE2V1
cluster_3785	4	P2RY6	YWHAB	YWHAG	YWHAH
cluster_3786	4	P4HA3	ZMYND8	ZNF592	ZNF687
cluster_3787	4	PA2G4	PDIA3	SND1	TRAP1
cluster_3788	4	PA2G4	PYGL	SND1	TRAP1
cluster_3789	4	PA2G4	SND1	TRAP1	UBE2N
cluster_3790	4	PA2G4	SND1	TRAP1	ZNF207
cluster_3791	4	PABPC5	PAIP1	PAIP2	RBMS2
cluster_3792	4	PACC1	SEC11A	SPCS1	SPCS2
cluster_3793	4	PAK1	TUBA1B	TUBB	TUBB4B
cluster_3794	4	PAK4	PSMC1	PSMC4	PSMD12
cluster_3795	4	PCDHB3	TADA1	TAF5L	TAF6L
cluster_3796	4	PCGF2	RING1	RNF2	YAF2
cluster_3797	4	PCNA	PPP1CB	PPP1CC	SYNPO
cluster_3798	4	PCNA	RFC1	RFC2	RFC4
cluster_3799	4	PDCD10	PTPN13	STK25	STK26
cluster_3800	4	PDCD10	STK24	STK26	ZBTB2
cluster_3801	4	PDCD2	PSPC1	RPS16	RPS2
cluster_3802	4	PDS5A	PDS5B	SMC1A	SMC3
cluster_3803	4	PDS5A	PDS5B	STAG1	STAG2
cluster_3804	4	PEBP1	SFN	YWHAB	YWHAG
cluster_3805	4	PELI1	UBA1	UBE2N	UBE2V1
cluster_3806	4	PELI2	UBA1	UBE2N	UBE2V1
cluster_3807	4	PELP1	RBM15	TEX10	WDR18
cluster_3808	4	PES1	PNN	RNPS1	SRRM2
cluster_3809	4	PEX7	PFDN2	PFDN6	VBP1
cluster_3810	4	PFDN1	PFDN2	PFDN4	RC3H2
cluster_3811	4	PFDN1	PFDN2	PFDN4	TRAF7
cluster_3812	4	PFDN1	PFDN2	PFDN6	TUBG1
cluster_3813	4	PFDN1	PFDN2	PFDN6	WRAP73
cluster_3814	4	PFDN2	PFDN4	SUPT6H	VBP1
cluster_3815	4	PFDN2	PFDN6	PPP2CB	VBP1
cluster_3816	4	PFDN4	PFDN6	PTPN21	VBP1
cluster_3817	4	PFDN4	PFDN6	UHMK1	VBP1
cluster_3818	4	PGM1	POT1	TERF1	TINF2
cluster_3819	4	PGR	TUBA1B	TUBB	TUBB4B
cluster_3820	4	PGRMC1	TMED10	TMED2	TMED9
cluster_3821	4	PHACTR3	PPP1CA	PPP1CB	PPP1CC
cluster_3822	4	PHAF1	POMP	PSMG1	PSMG2
cluster_3823	4	PHC1	PHC3	RING1	RNF2
cluster_3824	4	PHLPP1	PHLPP2	USP12	WDR20
cluster_3825	4	PIAS1	SMAD4	SPOP	TP53
cluster_3826	4	PIH1D1	PKN3	RPAP3	URI1
cluster_3827	4	PIH1D1	RPAP3	SLC12A3	URI1
cluster_3828	4	PIH1D1	RPAP3	SUPT6H	UXT
cluster_3829	4	PIM3	TPM1	TPM3	TPM4
cluster_3830	4	PIN1	SSBP2	SSBP3	SSBP4
cluster_3831	4	PIP4K2A	PIP4K2B	PIP4K2C	PLCD3
cluster_3832	4	PIP4K2A	PIP4K2B	PIP4K2C	SCRIB
cluster_3833	4	PIP4K2A	PIP4K2B	PIP4K2C	SLC38A2
cluster_3834	4	PIP4K2A	PIP4K2B	PIP4K2C	STK11
cluster_3835	4	PIP4K2A	PIP4K2B	PIP4K2C	SUN2
cluster_3836	4	PIP4K2A	PIP4K2B	PIP4K2C	TAOK2
cluster_3837	4	PIP4K2A	PIP4K2B	PIP4K2C	ZNF428
cluster_3838	4	PIP4K2A	PIP4K2C	PLCD3	RTF1
cluster_3839	4	PIP4K2A	PIP4K2C	PLCD3	UBTF
cluster_3840	4	PJA2	SFN	YWHAG	YWHAH
cluster_3841	4	PKM	ZP2	ZP3	ZP4
cluster_3842	4	PKN3	PPP2CA	PPP2CB	PPP2R1B
cluster_3843	4	PLAC1	SUPT20H	SUPT7L	TRRAP
cluster_3844	4	PLEKHM1	STX7	STX8	VTI1B
cluster_3845	4	PLK1	PPP6C	PPP6R1	PPP6R3
cluster_3846	4	PMM1	VPS16	VPS18	VPS33A
cluster_3847	4	PMPCB	SBDS	SF3B4	ZC3H11A
cluster_3848	4	POLB	SSRP1	SUPT16H	TOP1
cluster_3849	4	POLI	UBA1	UBE2N	UBE2V1
cluster_3850	4	POLL	RPA1	RPA2	RPA3
cluster_3851	4	POLR1A	POLR1B	POLR1E	POLR1G
cluster_3852	4	POLR1C	POLR1F	POLR1H	RRN3
cluster_3853	4	POLR2A	POLR2C	POLR2D	SRP9
cluster_3854	4	POLR2A	POLR2F	POLR2G	SETX
cluster_3855	4	POLR2E	PPP1CA	PPP1CB	PPP1CC
cluster_3856	4	POLR3A	POLR3B	POLR3C	SLC13A5
cluster_3857	4	POLR3A	POLR3B	POLR3E	PSME1
cluster_3858	4	POP1	POP5	RPP30	RPP40
cluster_3859	4	POP4	POP5	RPP21	RPP40
cluster_3860	4	POPDC2	SLC12A4	SLC12A6	SLC12A7
cluster_3861	4	POT1	SARS1	TERF1	TINF2
cluster_3862	4	POT1	TERF1	TINF2	TRIP10
cluster_3863	4	PPAN	RPL18	RPL28	ZNF644
cluster_3864	4	PPFIA1	PPP2CA	PPP2CB	PPP2R1A
cluster_3865	4	PPIL4	SBDS	SPTLC1	ZC3H11A
cluster_3866	4	PPP1CA	PPP1CB	PPP1CC	PPP1R11
cluster_3867	4	PPP1CA	PPP1CB	PPP1CC	PPP1R13B
cluster_3868	4	PPP1CA	PPP1CB	PPP1CC	PPP1R13L
cluster_3869	4	PPP1CA	PPP1CB	PPP1CC	PPP1R15B
cluster_3870	4	PPP1CA	PPP1CB	PPP1CC	PPP1R16A
cluster_3871	4	PPP1CA	PPP1CB	PPP1CC	PPP1R16B
cluster_3872	4	PPP1CA	PPP1CB	PPP1CC	PPP1R2
cluster_3873	4	PPP1CA	PPP1CB	PPP1CC	PPP1R3B
cluster_3874	4	PPP1CA	PPP1CB	PPP1CC	PPP1R7
cluster_3875	4	PPP1CA	PPP1CB	PPP1CC	PPP1R8
cluster_3876	4	PPP1CA	PPP1CB	PPP1CC	PPP2R5C
cluster_3877	4	PPP1CA	PPP1CB	PPP1CC	PQBP1
cluster_3878	4	PPP1CA	PPP1CB	PPP1CC	RIF1
cluster_3879	4	PPP1CA	PPP1CB	PPP1CC	RORC
cluster_3880	4	PPP1CA	PPP1CB	PPP1CC	SH2D4A
cluster_3881	4	PPP1CA	PPP1CB	PPP1CC	SHOC2
cluster_3882	4	PPP1CA	PPP1CB	PPP1CC	SLC16A11
cluster_3883	4	PPP1CA	PPP1CB	PPP1CC	SLC35F5
cluster_3884	4	PPP1CA	PPP1CB	PPP1CC	TP53BP2
cluster_3885	4	PPP1CA	PPP1CB	PPP1CC	WBP11
cluster_3886	4	PPP1CA	YWHAE	YWHAG	YWHAH
cluster_3887	4	PPP1R10	TOX4	TP53	WDR82
cluster_3888	4	PPP1R15A	PSMC5	PSMC6	PSMD11
cluster_3889	4	PPP2CA	PPP2CB	PPP2R1A	PPP2R3C
cluster_3890	4	PPP2CA	PPP2CB	PPP2R1A	RIMS1
cluster_3891	4	PPP2CA	PPP2CB	PPP2R1A	TIPRL
cluster_3892	4	PPP2CA	PPP2R1A	PPP2R1B	PPP2R3A
cluster_3893	4	PPP2CA	PPP2R1A	PPP2R1B	RORC
cluster_3894	4	PPP2CA	PPP2R1A	PPP2R1B	SGO2
cluster_3895	4	PPP2CA	PPP2R1A	PPP2R1B	TRAF3IP3
cluster_3896	4	PPP2CA	PPP2R1A	PPP2R1B	ZNF114
cluster_3897	4	PPP2CA	PPP2R1A	PPP2R1B	ZNF331
cluster_3898	4	PPP2CA	PPP2R1A	PPP2R1B	ZNF550
cluster_3899	4	PPP2CA	PPP2R1A	PPP2R2A	SLC20A1
cluster_3900	4	PPP2CB	PPP2R1A	PPP2R2A	SLC28A2
cluster_3901	4	PPP2R1A	PPP2R2A	PPP2R2D	ZNF414
cluster_3902	4	PPP2R2B	TUBA1B	TUBB	TUBB4B
cluster_3903	4	PPP2R5C	YWHAB	YWHAE	YWHAZ
cluster_3904	4	PPP6C	PPP6R1	PPP6R3	SPNS2
cluster_3905	4	PPP6C	PPP6R1	PPP6R3	TRMT2A
cluster_3906	4	PREX1	PSMA6	PSMD13	PSMD7
cluster_3907	4	PRICKLE3	TUBGCP2	TUBGCP3	TUBGCP4
cluster_3908	4	PRIMPOL	RPA1	RPA2	RPA3
cluster_3909	4	PRKAG2	TPM1	TPM3	TPM4
cluster_3910	4	PRKCE	TUBA1B	TUBB	TUBB4B
cluster_3911	4	PRKD2	YWHAH	YWHAQ	YWHAZ
cluster_3912	4	PRKDC	SSRP1	SUPT16H	TOP1
cluster_3913	4	PRNP	PSMA3	PSMA5	PSMA6
cluster_3914	4	PRPF3	PRPF6	RAB4B	SNRNP200
cluster_3915	4	PRPF4	PRPF6	SLC24A3	SNRNP200
cluster_3916	4	PRTN3	SEC11A	SPCS1	SPCS2
cluster_3917	4	PSMA1	PSMA2	PSMA4	PSMA7
cluster_3918	4	PSMA1	PSMB1	PSMB3	TRIM27
cluster_3919	4	PSMA3	PSMA4	PSMB4	SHLD3
cluster_3920	4	PSMA3	PSMB1	PSMD13	SLC16A5
cluster_3921	4	PSMA5	PSMA6	PSMA7	XBP1
cluster_3922	4	PSMA6	PSMA7	PSMB5	RIPK2
cluster_3923	4	PSMA7	PSMB3	PSMB9	RNF181
cluster_3924	4	PSMB1	PSMD2	PSMD3	WRAP73
cluster_3925	4	PSMC2	PSMC5	PSMD3	SMIM26
cluster_3926	4	PSMD11	PSMD12	PSMD2	RMC1
cluster_3927	4	PSMD11	PSMD12	PSMD6	PSMD7
cluster_3928	4	PTDSS1	RRP1B	SRPK1	SRPK2
cluster_3929	4	PTK2B	SFN	YWHAE	YWHAG
cluster_3930	4	PTPRF	PTPRS	SLC6A11	SLC6A12
cluster_3931	4	PVRIG	SEC11A	SPCS1	SPCS2
cluster_3932	4	RAB11A	TRAPPC10	TRAPPC3	TRAPPC9
cluster_3933	4	RAB11B	STX12	STX7	VAMP3
cluster_3934	4	RAB11B	YWHAE	YWHAG	YWHAZ
cluster_3935	4	RAB14	STX12	STX7	VAMP3
cluster_3936	4	RAB2A	STX12	STX7	VAMP3
cluster_3937	4	RAB30	TRAPPC10	TRAPPC4	TRAPPC9
cluster_3938	4	RAB3GAP1	RAB3GAP2	VAPA	VAPB
cluster_3939	4	RAB5A	SNRPB	SNRPD3	SNRPN
cluster_3940	4	RAD51	RPA1	RPA2	RPA3
cluster_3941	4	RAD52	RPA1	RPA2	RPA3
cluster_3942	4	RAE1	SFN	YWHAH	YWHAZ
cluster_3943	4	RAF1	TUBB	TUBB4A	TUBB4B
cluster_3944	4	RANBP6	RPL13	RPL27A	RPL35
cluster_3945	4	RBCK1	UBA1	UBE2N	UBE2V1
cluster_3946	4	RBM15	SEPTIN11	SEPTIN2	SEPTIN5
cluster_3947	4	RBM39	SAP18	SAP30BP	SF3A2
cluster_3948	4	RBM4	UTP15	WDR43	WDR75
cluster_3949	4	RCOR1	RCOR3	TGIF2	ZNF174
cluster_3950	4	RFC2	RFC3	RFC4	RYBP
cluster_3951	4	RFC2	RFC3	RFC4	USP20
cluster_3952	4	RFC3	RFC4	RFC5	SMIM26
cluster_3953	4	RFWD3	RPA1	RPA2	RPA3
cluster_3954	4	RFWD3	UBA1	UBE2N	UBE2V1
cluster_3955	4	RGS3	YWHAB	YWHAQ	YWHAZ
cluster_3956	4	RHBDD1	UBA1	UBE2N	UBE2V1
cluster_3957	4	RIC3	VPS16	VPS18	VPS33A
cluster_3958	4	RIF1	RMI1	RMI2	SPIDR
cluster_3959	4	RIF1	RPA1	RPA2	RPA3
cluster_3960	4	RIN3	YWHAB	YWHAH	YWHAQ
cluster_3961	4	RING1	RNF2	USP7	YAF2
cluster_3962	4	RING1	RNF2	WDR5	YAF2
cluster_3963	4	RIOK3	UBA1	UBE2N	UBE2V1
cluster_3964	4	RIPPLY1	TLE1	TLE3	TLE4
cluster_3965	4	RIPPLY2	TLE1	TLE3	TLE4
cluster_3966	4	RIPPLY3	TLE1	TLE3	TLE4
cluster_3967	4	RMI1	RMI2	SPIDR	TOP3A
cluster_3968	4	RMI1	RPA1	RPA2	RPA3
cluster_3969	4	RNF10	SFN	YWHAE	YWHAH
cluster_3970	4	RNF111	UBA1	UBE2N	UBE2V1
cluster_3971	4	RNF13	UBA1	UBE2N	UBE2V1
cluster_3972	4	RNF135	UBA1	UBE2N	UBE2V1
cluster_3973	4	RNF20	RNF40	UBE2A	UBE2B
cluster_3974	4	RNF25	SCFD1	STX18	STX5
cluster_3975	4	RNF34	UBA1	UBE2N	UBE2V1
cluster_3976	4	RNF4	UBA1	UBE2N	UBE2V1
cluster_3977	4	RPA1	RPA2	RPA3	SMARCAL1
cluster_3978	4	RPA1	RPA2	RPA3	TBC1D22A
cluster_3979	4	RPA1	RPA2	RPA3	TCF7L2
cluster_3980	4	RPA1	RPA2	RPA3	TIMELESS
cluster_3981	4	RPA1	RPA2	RPA3	TIPIN
cluster_3982	4	RPA1	RPA2	RPA3	TOP3A
cluster_3983	4	RPA1	RPA2	RPA3	WRN
cluster_3984	4	RPA1	RPA2	RPA3	XPA
cluster_3985	4	RPL23	TUBB	TUBB2A	TUBB4B
cluster_3986	4	RPN1	RPN2	SLC37A4	STT3B
cluster_3987	4	RPS19	RPS2	RPSA	SMURF2
cluster_3988	4	RTN3	RTN4	VAPA	VAPB
cluster_3989	4	RTN4	SLMAP	STRN	STRN3
cluster_3990	4	RTN4R	SEC11A	SPCS1	SPCS2
cluster_3991	4	RUBCN	YWHAG	YWHAH	YWHAZ
cluster_3992	4	RUVBL1	RUVBL2	TELO2	TTI1
cluster_3993	4	RUVBL1	RUVBL2	TUBA1A	TUBB3
cluster_3994	4	SCAF11	TUBGCP2	TUBGCP3	TUBGCP4
cluster_3995	4	SCAMP2	STX12	STX6	VAMP3
cluster_3996	4	SCAMP5	STX6	STX8	VAMP4
cluster_3997	4	SCAND1	ZNF174	ZNF18	ZNF446
cluster_3998	4	SCAND1	ZNF446	ZSCAN22	ZSCAN9
cluster_3999	4	SCAND1	ZNF449	ZSCAN20	ZSCAN22
cluster_4000	4	SEC11A	SPCS1	SPCS2	SPCS3
cluster_4001	4	SEC11A	SPCS1	SPCS2	SSMEM1
cluster_4002	4	SEC11A	SPCS1	SPCS2	TM2D3
cluster_4003	4	SEC11A	SPCS1	SPCS2	TREM1
cluster_4004	4	SEC11A	SPCS1	SPCS2	TSPAN5
cluster_4005	4	SEC11A	SPCS1	SPCS2	TTYH1
cluster_4006	4	SEC11A	SPCS1	SPCS2	VAPA
cluster_4007	4	SEC23A	SEC23B	SEC24B	SLC2A11
cluster_4008	4	SEPTIN10	SEPTIN3	SEPTIN4	SEPTIN5
cluster_4009	4	SEPTIN14	SEPTIN2	SEPTIN4	SEPTIN8
cluster_4010	4	SET	TAF1A	TAF1B	TAF1C
cluster_4011	4	SF3B1	SNRPA	SNRPB2	TRIM27
cluster_4012	4	SF3B1	SNRPC	SNRPF	TXN
cluster_4013	4	SFN	SQSTM1	YWHAG	YWHAH
cluster_4014	4	SFN	STXBP4	YWHAG	YWHAH
cluster_4015	4	SFN	TSC22D4	YWHAG	YWHAH
cluster_4016	4	SFN	USP53	YWHAG	YWHAH
cluster_4017	4	SGF29	SUPT3H	TADA2B	TAF6L
cluster_4018	4	SH3GL1	YWHAG	YWHAH	YWHAZ
cluster_4019	4	SHLD3	SNRPA1	SNRPE	SNRPF
cluster_4020	4	SIMC1	TUBA1A	TUBA4A	TUBB3
cluster_4021	4	SIX6	TLE1	TLE3	TLE4
cluster_4022	4	SLC12A4	SLC12A5	SLC12A6	SLC12A7
cluster_4023	4	SLC12A4	SLC12A6	SLC12A7	SLC17A2
cluster_4024	4	SLC12A4	SLC12A6	SLC12A7	STIP1
cluster_4025	4	SLC12A4	SLC12A6	SLC12A7	STUB1
cluster_4026	4	SLC12A4	SLC12A6	SLC12A7	TMC4
cluster_4027	4	SLC12A4	SLC12A6	SLC12A7	TTYH1
cluster_4028	4	SLC14A2	SMARCA2	SMARCC1	SMARCC2
cluster_4029	4	SLC47A1	SLMAP	STRIP1	STRN4
cluster_4030	4	SLC6A15	STX12	STX7	VAMP3
cluster_4031	4	SLC7A11	TUBGCP2	TUBGCP3	TUBGCP4
cluster_4032	4	SLC8A2	TPM1	TPM3	TPM4
cluster_4033	4	SLC9B2	UBA1	UBE2N	UBE2V1
cluster_4034	4	SLMAP	STRIP1	STRN	ULK1
cluster_4035	4	SMAD4	SMARCA4	SP1	TP53
cluster_4036	4	SMARCB1	SSRP1	SUPT16H	TOP1
cluster_4037	4	SMC1A	SMC3	STAG1	STAG2
cluster_4038	4	SMURF1	UBA1	UBE2N	UBE2V1
cluster_4039	4	SNAPIN	TPM1	TPM3	TPM4
cluster_4040	4	SOX4	SUPT20H	TADA2B	TAF5L
cluster_4041	4	SRPK1	SRPK2	SRPK3	SRSF2
cluster_4042	4	SSRP1	SUPT16H	TOP1	XPC
cluster_4043	4	STAC	YWHAB	YWHAE	YWHAZ
cluster_4044	4	STAM2	YWHAG	YWHAH	YWHAQ
cluster_4045	4	STAT5B	TPM1	TPM3	TPM4
cluster_4046	4	STK11	YWHAG	YWHAH	YWHAZ
cluster_4047	4	STK3	STK4	VAPA	VAPB
cluster_4048	4	STK38	YWHAB	YWHAG	YWHAZ
cluster_4049	4	STUB1	UBA1	UBE2N	UBE2V1
cluster_4050	4	STX12	STX6	TIMMDC1	VAMP3
cluster_4051	4	STX12	STX7	TFRC	VAMP3
cluster_4052	4	STX6	STX8	TMEM171	VTI1A
cluster_4053	4	STX7	STX8	TMEM63C	VAMP3
cluster_4054	4	STX8	SYT2	VAMP4	VTI1B
cluster_4055	4	SULT1A1	SULT1A2	SULT1A4	SULT2B1
cluster_4056	4	SULT1A1	SULT1A2	SULT1A4	SULT4A1
cluster_4057	4	SURF4	TMED10	TMED2	TMED9
cluster_4058	4	SYNE2	YWHAG	YWHAH	YWHAZ
cluster_4059	4	TAF1A	TAF1B	TAF1C	TAF1D
cluster_4060	4	TAF1A	TAF1B	TAF1C	ZCCHC10
cluster_4061	4	TBC1D10B	YWHAB	YWHAG	YWHAH
cluster_4062	4	TBX20	TLE1	TLE3	TLE4
cluster_4063	4	TCP11L1	TUBA1A	TUBA4A	TUBB3
cluster_4064	4	TCTN1	TMED10	TMED2	TMED9
cluster_4065	4	TECPR1	TRAPPC11	TRAPPC12	TRAPPC8
cluster_4066	4	TGOLN2	VPS16	VPS18	VPS33A
cluster_4067	4	THOC1	THOC5	THOC7	TNFAIP6
cluster_4068	4	THRA	UBA1	UBE2N	UBE2V1
cluster_4069	4	TLE1	TLE2	TLE3	TLE4
cluster_4070	4	TLE1	TLE3	TLE4	TLE5
cluster_4071	4	TLE1	TLE3	TLE4	VENTX
cluster_4072	4	TMED10	TMED2	TMED3	TMED9
cluster_4073	4	TMED10	TMED2	TMED5	TMED9
cluster_4074	4	TMED10	TMED2	TMED7	TMED9
cluster_4075	4	TPM1	TPM2	TPM3	TPM4
cluster_4076	4	TPM1	TPM3	TPM4	WTAP
cluster_4077	4	TPM1	TPM3	TPM4	ZBTB18
cluster_4078	4	TPM1	TPM3	TPM4	ZIC3
cluster_4079	4	TPT1	TUBB	TUBB2A	TUBB4B
cluster_4080	4	TRAPPC1	TRAPPC11	TRAPPC2	TRAPPC2B
cluster_4081	4	TRAPPC11	TRAPPC12	TRAPPC13	TRAPPC8
cluster_4082	4	TRAPPC12	TRAPPC13	TRAPPC2L	TRAPPC8
cluster_4083	4	TRIM11	UBA1	UBE2N	UBE2V1
cluster_4084	4	TRIM21	UBA1	UBE2N	UBE2V1
cluster_4085	4	TRIM23	UBA1	UBE2N	UBE2V1
cluster_4086	4	TRIM52	UBA1	UBE2N	UBE2V1
cluster_4087	4	TSPAN17	UBA1	UBE2N	UBE2V1
cluster_4088	4	TUBA1A	TUBA1C	TUBA4A	TUBB3
cluster_4089	4	TUBA1B	TUBB	TUBB4B	VAV1
cluster_4090	4	TUBA1B	TUBB2A	TUBB4B	TXNDC9
cluster_4091	4	TUBB	TUBB1	TUBB2A	TUBB4B
cluster_4092	4	TUBB	TUBB2A	TUBB4B	ZMYM4
cluster_4093	4	TUBGCP2	TUBGCP3	TUBGCP4	UBA1
cluster_4094	4	UBC	YWHAB	YWHAG	YWHAZ
cluster_4095	4	ULK1	YWHAE	YWHAG	YWHAZ
cluster_4096	4	USP22	YWHAG	YWHAH	YWHAQ
cluster_4097	4	UXS1	VPS16	VPS18	VPS33A
cluster_4098	4	VIPR2	VPS16	VPS18	VPS33A
cluster_4099	4	VPS16	VPS18	VPS33A	VPS41
cluster_4100	4	VPS16	VPS18	VPS33A	VPS8
cluster_4101	4	VPS16	VPS18	VPS33A	WNT10B
