cluster_226	3	ABT1	DDX47	NOL10
cluster_227	3	ACTR3B	ARPC1A	ARPC3
cluster_228	3	ACVR2A	ACVR2B	INHBB
cluster_229	3	ADD1	ADD2	ANKRD29
cluster_230	3	ADD2	ADD3	CRISP3
cluster_231	3	ADNP2	CBX1	CBX3
cluster_232	3	AFTPH	AP1S3	SYNRG
cluster_233	3	AIP	PRAMEF10	PRAMEF17
cluster_234	3	AKAP1	PRKAR2A	PRKAR2B
cluster_235	3	AKAP11	ERMAP	PRKAR1B
cluster_236	3	AKTIP	FAM160A1	HOOK3
cluster_237	3	AKTIP	FAM160A2	TNFSF13B
cluster_238	3	ALDH16A1	DERA	ERP29
cluster_239	3	ALDOA	ALDOB	ALDOC
cluster_240	3	AMDHD2	GNPDA1	GNPDA2
cluster_241	3	AMPH	BIN1	BIN2
cluster_242	3	ANGEL2	FAM136A	KRTAP6-1
cluster_243	3	ANKRD28	CDC14B	PPP6R2
cluster_244	3	ANKRD46	ATRNL1	RNF157
cluster_245	3	ANKRD46	FBXO2	MGRN1
cluster_246	3	ANKRD52	PPP6R2	USP10
cluster_247	3	ANKRD55	IFT46	IFT74
cluster_248	3	AP3M1	AP3M2	AP3S2
cluster_249	3	APBA2	IQSEC1	IQSEC2
cluster_250	3	APBB1	APBB2	APLP1
cluster_251	3	APLF	CHD1L	XRCC1
cluster_252	3	APOBEC3C	NOL8	URB2
cluster_253	3	APOOL	CHCHD3	MTX2
cluster_254	3	APPL1	APPL2	GIPC1
cluster_255	3	APTX	LIG4	XRCC4
cluster_256	3	AQP9	RAB6A	RAB6B
cluster_257	3	ARHGAP44	CASP4	CASP5
cluster_258	3	ARID3A	ARID3B	ARID3C
cluster_259	3	ARIH1	FBXW2	SPANXN3
cluster_260	3	ARSA	DNASE2B	GALNS
cluster_261	3	ASAH2	MYH3	MYH4
cluster_262	3	ASB6	E2F6	MGA
cluster_263	3	ASB9	CKB	CKM
cluster_264	3	ATF2	ATF7	CREB5
cluster_265	3	ATF7	CEBPG	DDIT3
cluster_266	3	ATF7IP	ATF7IP2	SETDB1
cluster_267	3	ATG14	NRBF2	PIK3R4
cluster_268	3	ATG2B	HDAC11	WDR45
cluster_269	3	ATG4A	PACS1	WDR37
cluster_270	3	ATP6AP1	ATP6AP2	CMTM8
cluster_271	3	ATP6AP2	CCDC115	TMEM199
cluster_272	3	ATXN2L	FAM98A	NUFIP2
cluster_273	3	ATXN7L3	ENY2	USP51
cluster_274	3	BABAM1	BRCC3	DNAJC25
cluster_275	3	BACH2	ENC1	KLHL25
cluster_276	3	BAD	BCL2	BCL2L1
cluster_277	3	BAG4	HSF1	HSF2
cluster_278	3	BCAS2	CDC5L	PLRG1
cluster_279	3	BCAS3	C16orf70	WIPI2
cluster_280	3	BCAS4	BLOC1S1	BLOC1S3
cluster_281	3	BCKDHA	BCKDHB	PPM1K
cluster_282	3	BCL7A	BCL7C	SS18
cluster_283	3	BET1L	STX18	VAMP5
cluster_284	3	BLZF1	GORASP2	TMED7
cluster_285	3	BMP2K	DAB2	REPS1
cluster_286	3	BOLA3	FAHD2A	FAHD2B
cluster_287	3	BPGM	PGAM1	PGAM2
cluster_288	3	BST1	GXYLT2	PPCS
cluster_289	3	BTN3A1	BTN3A2	BTN3A3
cluster_290	3	C11orf49	LRRC49	NICN1
cluster_291	3	C11orf74	IFT122	WDR19
cluster_292	3	C12orf4	IL6R	TBCK
cluster_293	3	C12orf66	ITFG2	KPTN
cluster_294	3	C17orf49	HMGXB4	MAGEA3
cluster_295	3	C19orf57	F11	PRCC
cluster_296	3	C1QL3	NRBP1	TSC22D2
cluster_297	3	C5orf22	PQBP1	WBP11
cluster_298	3	CAMK2B	CAMK2D	NR3C1
cluster_299	3	CAMK2D	CAMK2G	SHISA6
cluster_300	3	CAP1	CAP2	TWF2
cluster_301	3	CAPSL	DLGAP5	TUBA1B
cluster_302	3	CASK	DLGAP2	DLGAP4
cluster_303	3	CBFB	FBXW12	RUNX3
cluster_304	3	CBX6	CBX8	SFTPC
cluster_305	3	CBY1	CD6	DZIP1L
cluster_306	3	CCDC116	GNL1	PAPSS1
cluster_307	3	CCDC121	TBC1D15	TBC1D17
cluster_308	3	CCDC22	COMMD1	COMMD6
cluster_309	3	CCDC28B	LAGE3	OSGEP
cluster_310	3	CCDC69	RMI1	TOP3A
cluster_311	3	CCDC74A	CCDC74B	THNSL1
cluster_312	3	CCHCR1	IQCC	PIP
cluster_313	3	CCM2	ITGB1BP1	KRIT1
cluster_314	3	CCNL1	CDK11A	SAP30BP
cluster_315	3	CDA	MPP2	MPP6
cluster_316	3	CDC34	CTC1	UBE2R2
cluster_317	3	CDCA3	CTDSP1	CTDSPL
cluster_318	3	CDKN2AIP	CLP1	PCF11
cluster_319	3	CDYL	CYBRD1	MIER2
cluster_320	3	CELSR3	PSG1	PSG9
cluster_321	3	CENPA	HJURP	MIS18A
cluster_322	3	CENPH	CENPI	CENPK
cluster_323	3	CENPM	SNF8	VPS25
cluster_324	3	CEP152	CEP57	CEP63
cluster_325	3	CES2	HIBADH	SERPINF2
cluster_326	3	CHCHD2	PRM2	RBM26
cluster_327	3	CHMP1A	MEOX1	MEOX2
cluster_328	3	CHTF18	CHTF8	DSCC1
cluster_329	3	CIAO1	MMS19	WBP1
cluster_330	3	CKAP2	LRRC45	PAK6
cluster_331	3	CKAP5	SLAIN2	TACC3
cluster_332	3	CLIC2	CLIC5	TPRN
cluster_333	3	CLINT1	PICALM	PIK3C2A
cluster_334	3	CLK3	TRA2B	ZC3H18
cluster_335	3	CMBL	TRAPPC1	TRAPPC2L
cluster_336	3	CNKSR1	CYTH1	CYTH2
cluster_337	3	COCH	HSPA5	VIT
cluster_338	3	COG1	COG2	COG7
cluster_339	3	COL21A1	PLOD1	PLOD2
cluster_340	3	COMMD4	COMMD5	COMMD7
cluster_341	3	COPB2	COPE	COPZ1
cluster_342	3	COPS4	COPS8	GPS1
cluster_343	3	CPSF2	CPSF3	CPSF4
cluster_344	3	CPSF6	CPSF7	P4HA1
cluster_345	3	CSNK1D	CSNK1E	FAM110B
cluster_346	3	CSNK1G1	CSNK1G2	CSNK1G3
cluster_347	3	CSNK2A1	CSNK2A2	ZMYND8
cluster_348	3	CSTF2	CSTF2T	SYMPK
cluster_349	3	CTTNBP2NL	STRN	STRN3
cluster_350	3	CUL5	RAB40A	RAB40AL
cluster_351	3	CXCL1	CXCL2	CXCL3
cluster_352	3	CYC1	UQCR10	UQCRH
cluster_353	3	CYP1A2	FECH	PGRMC1
cluster_354	3	CYP2C18	CYP2C19	CYP2C9
cluster_355	3	DBN1	HOMER1	HOMER2
cluster_356	3	DCLRE1C	PRKAA1	PRKAB1
cluster_357	3	DCP1A	EDC3	PIM1
cluster_358	3	DCP2	EDC4	PNRC2
cluster_359	3	DDAH1	DDAH2	EPB41L2
cluster_360	3	DDX19A	DDX19B	DDX25
cluster_361	3	DDX20	FGF14	GEMIN4
cluster_362	3	DDX39A	DDX39B	SARNP
cluster_363	3	DET1	ETV5	STK40
cluster_364	3	DGCR2	PI4KA	TTC7B
cluster_365	3	DGCR8	DROSHA	ERH
cluster_366	3	DHX8	MORC1	MORC2
cluster_367	3	DIP2C	PIP4K2A	PIP4K2C
cluster_368	3	DKC1	NOP10	SHQ1
cluster_369	3	DNAJB1	DNAJB4	TTLL12
cluster_370	3	DNAJB4	DNAJB5	P2RX6
cluster_371	3	DNM2	DNM3	DNMBP
cluster_372	3	DNMT3A	DNMT3B	TCL1A
cluster_373	3	DOCK6	DOCK8	LRCH3
cluster_374	3	DOCK8	LRCH1	LRCH4
cluster_375	3	DOHH	EIF5A	EIF5A2
cluster_376	3	DPPA4	L3MBTL3	SAMD1
cluster_377	3	DSN1	NSL1	SPC24
cluster_378	3	DTX3L	PARP9	RBM43
cluster_379	3	DUSP2	SYN2	SYN3
cluster_380	3	DUSP3	ERLIN1	TMUB2
cluster_381	3	DVL1	DVL2	NXN
