cluster_4435	3	CDY2A	CLTCL1	FBXL22
cluster_4436	3	CDY2B	SETDB1	VHL
cluster_4437	3	CDYL	CYBRD1	KLK6
cluster_4438	3	CEBPA	CEBPB	DDIT3
cluster_4439	3	CEBPB	RASSF7	SPARC
cluster_4440	3	CELA2A	CYLD	PDCD6IP
cluster_4441	3	CELA2A	FLAD1	PDE6H
cluster_4442	3	CELA3A	CELA3B	PPIP5K2
cluster_4443	3	CELF1	MKRN3	MSI1
cluster_4444	3	CELF1	RAB10	RABIF
cluster_4445	3	CELF3	CELF5	ERI3
cluster_4446	3	CELSR1	FZD3	XAGE1A
cluster_4447	3	CEMP1	PDC	PLXNC1
cluster_4448	3	CENPB	NAP1L2	ZNF354C
cluster_4449	3	CENPB	PNPLA7	ZNF223
cluster_4450	3	CENPF	EMP3	MTMR9
cluster_4451	3	CENPH	CENPK	LMAN2
cluster_4452	3	CENPH	HGFAC	TEKT2
cluster_4453	3	CENPJ	FAM184A	PLEKHO2
cluster_4454	3	CENPL	DEPDC1	ICK
cluster_4455	3	CENPL	ICK	NR0B2
cluster_4456	3	CENPL	PEX10	SCN3B
cluster_4457	3	CENPM	GAMT	NAA25
cluster_4458	3	CENPN	CNBP	TRIM56
cluster_4459	3	CEP135	CEP250	NIN
cluster_4460	3	CEP135	CEP250	SMTNL1
cluster_4461	3	CEP135	TXLNA	TXLNG
cluster_4462	3	CEP135	TXLNA	WHAMM
cluster_4463	3	CEP192	FEZ1	MYO5A
cluster_4464	3	CEP250	REP15	SMTNL1
cluster_4465	3	CEP350	FGFR1OP	PPP2R3C
cluster_4466	3	CEP350	FGFR1OP	RABL2B
cluster_4467	3	CEP55	RORB	TACC3
cluster_4468	3	CEP76	FHL5	RPS6KB2
cluster_4469	3	CEP76	RPS6KB2	RSPO1
cluster_4470	3	CEP76	RPS6KB2	WIPI1
cluster_4471	3	CEP78	KIF23	PER2
cluster_4472	3	CER1	LIPF	NGLY1
cluster_4473	3	CERK	PDCD2	ZNF277
cluster_4474	3	CERKL	MICAL3	PPM1G
cluster_4475	3	CES2	HIBADH	ZNF692
cluster_4476	3	CES2	PTDSS2	SLC22A4
cluster_4477	3	CES3	COX17	SUOX
cluster_4478	3	CETN1	PCID2	SFI1
cluster_4479	3	CETN2	FBXL13	USP44
cluster_4480	3	CETN2	USP44	USP49
cluster_4481	3	CETN3	FBXO16	USP49
cluster_4482	3	CETN3	IGFBP4	USP49
cluster_4483	3	CFB	NPC2	TTR
cluster_4484	3	CFL1	CFL2	DSTN
cluster_4485	3	CFP	NFIL3	SNX8
cluster_4486	3	CGA	FPGS	PPT2
cluster_4487	3	CGA	OLFM2	OLFM3
cluster_4488	3	CGB3	CLSTN3	SCNN1D
cluster_4489	3	CGGBP1	SPIN2B	YRDC
cluster_4490	3	CGN	CRYBA4	TJP1
cluster_4491	3	CGNL1	HMMR	SLX1A
cluster_4492	3	CGNL1	NDE1	TSNARE1
cluster_4493	3	CHAC2	RBM42	TNFSF10
cluster_4494	3	CHAD	CNPY4	LRRTM2
cluster_4495	3	CHAD	CNPY4	RXFP2
cluster_4496	3	CHAF1A	CHAF1B	DEDD
cluster_4497	3	CHCHD10	FAF1	MAGIX
cluster_4498	3	CHCHD2	CHCHD5	FBXO33
cluster_4499	3	CHCHD2	CMAS	NOM1
cluster_4500	3	CHCHD2	LBR	RBM26
cluster_4501	3	CHCHD4	FAM193A	TXN
cluster_4502	3	CHCHD5	FUCA1	SUOX
cluster_4503	3	CHD1	FGF11	MYC
cluster_4504	3	CHD3	CHD4	HSFY1
cluster_4505	3	CHD6	GTF3C6	ZCCHC10
cluster_4506	3	CHD7	NFKBIL1	USP42
cluster_4507	3	CHD8	ELF2	NFATC2IP
cluster_4508	3	CHDH	GH2	ISCA1
cluster_4509	3	CHEK1	CTSE	WNT6
cluster_4510	3	CHEK1	NAT9	PLA2G6
cluster_4511	3	CHEK1	NAT9	TOM1
cluster_4512	3	CHGA	PYY	XPNPEP3
cluster_4513	3	CHIA	DOK3	TPP2
cluster_4514	3	CHIA	FNDC5	GNAL
cluster_4515	3	CHID1	CHPF	GPIHBP1
cluster_4516	3	CHID1	IDUA	PSCA
cluster_4517	3	CHM	CHML	RAB17
cluster_4518	3	CHM	CHML	RABGGTA
cluster_4519	3	CHMP1A	CHMP2A	CHMP5
cluster_4520	3	CHMP1A	HEY2	HMGN2
cluster_4521	3	CHMP1A	HMGN2	MEOX1
cluster_4522	3	CHMP1B	CHMP2A	VTA1
cluster_4523	3	CHMP1B	CHMP5	VTA1
cluster_4524	3	CHMP1B	FNIP1	VTA1
cluster_4525	3	CHMP2A	CLDN3	MEOX2
cluster_4526	3	CHORDC1	GPX7	THYN1
cluster_4527	3	CHORDC1	VSIG2	XPO1
cluster_4528	3	CHP2	NXPH2	PCDH7
cluster_4529	3	CHPF	POM121C	SLC39A12
cluster_4530	3	CHPF	SLC39A12	VKORC1L1
cluster_4531	3	CHPF2	DPEP2	DPEP3
cluster_4532	3	CHPT1	SLC39A5	SLC39A6
cluster_4533	3	CHRDL2	MKLN1	SFRP2
cluster_4534	3	CHRM3	FTSJ1	PIGX
cluster_4535	3	CHRM4	GPR17	XPO1
cluster_4536	3	CHRM4	P2RX5	STK17B
cluster_4537	3	CHRNA4	FKTN	ILDR2
cluster_4538	3	CHRNA4	ILDR2	TMEM189-UBE2V1
cluster_4539	3	CHRNA4	ITPRIPL2	LMBR1L
cluster_4540	3	CHRNA5	CHRND	OCA2
cluster_4541	3	CHRNA5	CLGN	SLC12A4
cluster_4542	3	CHRNA7	OSBPL5	OSBPL8
cluster_4543	3	CHRNB2	NETO1	UBQLN1
cluster_4544	3	CHRNB4	RNF130	TMEM87B
cluster_4545	3	CHST11	MYO9B	SDF4
cluster_4546	3	CHST13	PCSK1N	PLA2G3
cluster_4547	3	CHST14	CLEC12B	LRIG2
cluster_4548	3	CHST14	FUT11	NCR3
cluster_4549	3	CHST14	GOLGA5	SLC6A5
cluster_4550	3	CHST15	MORN5	PIN4
cluster_4551	3	CHST3	PTCH1	RNF130
cluster_4552	3	CHST4	CHST6	GPX8
cluster_4553	3	CHST5	CHST6	GPX8
cluster_4554	3	CHST5	CHST6	RRP1
cluster_4555	3	CHST9	LRP5	LRP6
cluster_4556	3	CHST9	LRP6	RASD2
cluster_4557	3	CHSY1	CHSY3	DCN
cluster_4558	3	CHSY1	DCN	MYCBPAP
cluster_4559	3	CHTF8	RFC2	RFC5
cluster_4560	3	CHURC1	UBAC2	UBB
cluster_4561	3	CIAO1	MMS19	RGS13
cluster_4562	3	CIAO1	MMS19	TBC1D7
cluster_4563	3	CIB1	CMTM5	SYNGR1
cluster_4564	3	CIB1	GRIN3A	GRIN3B
cluster_4565	3	CIB1	HLCS	TMC7
cluster_4566	3	CIDEA	SERPINA12	SEZ6L2
cluster_4567	3	CIDEB	LCMT1	VPS37C
cluster_4568	3	CILP2	SP2	VWCE
cluster_4569	3	CISD1	CISD2	NRG1
cluster_4570	3	CISD1	SLC25A11	WDR45
cluster_4571	3	CISD1	SPAST	WDR45
cluster_4572	3	CITED1	EP300	RBL1
cluster_4573	3	CKAP2	ESCO2	LRRC45
cluster_4574	3	CKAP4	GPR151	PRELP
cluster_4575	3	CKAP4	HS2ST1	P2RX2
cluster_4576	3	CKAP4	PRELP	RNF144A
cluster_4577	3	CKAP4	RNF144A	YIF1B
cluster_4578	3	CKAP5	KLHL12	TACC3
cluster_4579	3	CKAP5	PITPNM3	SLAIN1
cluster_4580	3	CKAP5	PITPNM3	SLAIN2
cluster_4581	3	CKAP5	RORB	TACC3
cluster_4582	3	CKB	CKM	CRYGN
cluster_4583	3	CLASP1	SNPH	SYBU
cluster_4584	3	CLASP2	MAPRE1	MAPRE3
cluster_4585	3	CLCC1	DAZAP2	SEMA7A
cluster_4586	3	CLCC1	DAZAP2	SPNS3
cluster_4587	3	CLCN7	CYB5B	MTCH1
cluster_4588	3	CLCN7	CYB5B	SGPL1
cluster_4589	3	CLCN7	SNX8	TMEM47
cluster_4590	3	CLDN10	EGFLAM	FGF1
cluster_4591	3	CLDN17	SYT13	ZDHHC6
cluster_4592	3	CLDN17	TIGIT	ZDHHC6
cluster_4593	3	CLDN18	ENOPH1	THEM4
cluster_4594	3	CLDN18	THEM4	THEM5
cluster_4595	3	CLDN19	EBP	EDNRA
cluster_4596	3	CLDN19	MATN1	STIM1
cluster_4597	3	CLDN19	STIM1	TAS1R3
cluster_4598	3	CLDN20	GMDS	HIF1AN
cluster_4599	3	CLDN20	HIF1AN	STYK1
cluster_4600	3	CLDND1	GOLGA7	TMEFF1
cluster_4601	3	CLEC12B	COQ2	RFNG
cluster_4602	3	CLEC14A	EVI2A	INTS7
cluster_4603	3	CLEC14A	PXK	SUPT4H1
cluster_4604	3	CLEC16A	RAB39B	TRIM4
cluster_4605	3	CLEC16A	SLC18A2	TELO2
cluster_4606	3	CLEC4A	IGDCC3	JAM3
cluster_4607	3	CLEC4A	IGDCC3	ROR2
cluster_4608	3	CLEC4A	JAM3	ROR1
cluster_4609	3	CLEC4A	JAM3	ROR2
cluster_4610	3	CLGN	NPC1	SLC12A2
cluster_4611	3	CLGN	NPC1	WFS1
cluster_4612	3	CLIC1	CLIC5	TPRN
cluster_4613	3	CLIC3	CNOT4	MIA2
cluster_4614	3	CLINT1	PICALM	SMAP2
cluster_4615	3	CLIP2	GTF3C4	PABPC3
cluster_4616	3	CLIP4	REEP3	UBE2O
cluster_4617	3	CLK1	NCBP1	ZC3H18
cluster_4618	3	CLK1	RBM15	ZC3H18
cluster_4619	3	CLK3	PRPF38B	TRA2B
cluster_4620	3	CLK3	SRSF10	TRA2B
cluster_4621	3	CLK3	TRA2B	USP9Y
cluster_4622	3	CLK4	JMJD6	USP42
cluster_4623	3	CLK4	PRPF4B	SRSF6
cluster_4624	3	CLMP	IP6K1	WIF1
cluster_4625	3	CLN3	DNAH17	FUCA2
cluster_4626	3	CLN5	EDEM2	GRIN3B
cluster_4627	3	CLNS1A	DDAH2	RBFOX1
cluster_4628	3	CLP1	GRIN2C	TSEN2
cluster_4629	3	CLP1	PCF11	TSEN34
cluster_4630	3	CLPB	EIF5	UCHL3
cluster_4631	3	CLPB	ICA1	UCHL3
cluster_4632	3	CLPP	HERC2	USP16
cluster_4633	3	CLPX	GNS	THTPA
cluster_4634	3	CLPX	NDEL1	PAFAH1B1
cluster_4635	3	CLSPN	GINS3	TIPIN
cluster_4636	3	CLSTN1	PVRIG	SLC1A3
cluster_4637	3	CLTC	PICALM	STAMBPL1
cluster_4638	3	CLTC	STAMBP	STAMBPL1
cluster_4639	3	CLTCL1	CUTA	GABRA1
cluster_4640	3	CLTCL1	FBXL22	GABRA1
cluster_4641	3	CLTCL1	GABRA1	PIGZ
cluster_4642	3	CLTCL1	OR13A1	PIGZ
cluster_4643	3	CLUAP1	IFT57	IFT88
cluster_4644	3	CMAS	ETHE1	FGL1
cluster_4645	3	CMIP	INPPL1	MAP3K13
cluster_4646	3	CMPK1	EPX	TTC19
cluster_4647	3	CMTM4	GCGR	VDAC2
cluster_4648	3	CMTM4	LPAR1	TESC
cluster_4649	3	CMTM5	GGCX	SYNGR1
cluster_4650	3	CMTM5	PLSCR1	TAP1
cluster_4651	3	CMTM6	PMEL	RDH11
cluster_4652	3	CMTM6	PMF1-BGLAP	ZRANB1
cluster_4653	3	CNBP	ZC3HAV1	ZNF2
cluster_4654	3	CNDP1	CNDP2	NSUN2
cluster_4655	3	CNGA1	PTPN21	WWC1
cluster_4656	3	CNKSR1	CYTH2	CYTH3
cluster_4657	3	CNN1	DOK6	MYEOV
cluster_4658	3	CNN3	CRMP1	TTLL6
cluster_4659	3	CNNM1	GCNT4	GLRA2
cluster_4660	3	CNNM2	CNNM3	PTP4A1
cluster_4661	3	CNNM2	CNNM3	PTP4A2
cluster_4662	3	CNNM3	CNNM4	PTP4A1
cluster_4663	3	CNNM4	KLK14	LRRC39
cluster_4664	3	CNP	TFCP2	TFCP2L1
cluster_4665	3	CNPY2	COL2A1	OSCAR
cluster_4666	3	CNPY2	GNB1L	MT1F
cluster_4667	3	CNPY3	LGR5	OGN
cluster_4668	3	CNPY3	OGN	SLITRK3
cluster_4669	3	CNPY3	OGN	TLR10
cluster_4670	3	CNPY3	TLR10	TLR5
cluster_4671	3	CNPY4	LRRTM2	RXFP2
cluster_4672	3	CNRIP1	PGLYRP1	RBM18
cluster_4673	3	CNTLN	TPM1	TPM2
cluster_4674	3	CNTN1	HOXB5	MCAM
cluster_4675	3	CNTN2	CSPG4	NXPH1
cluster_4676	3	CNTN2	CSPG4	PCBP4
cluster_4677	3	CNTNAP1	INSL5	ITGAV
cluster_4678	3	CNTNAP1	LMAN2L	PLVAP
cluster_4679	3	CNTNAP3	CRISP2	TSHB
cluster_4680	3	CNTROB	MLLT11	S100B
cluster_4681	3	CNTROB	S100B	ZNF3
cluster_4682	3	COASY	DHFR	HNRNPCL2
cluster_4683	3	COCH	GDAP1	OS9
cluster_4684	3	COG2	COG3	TBCC
cluster_4685	3	COIL	MRPL36	PSME3
cluster_4686	3	COIL	SNRPD3	SNRPN
cluster_4687	3	COL10A1	CRTAP	EMID1
cluster_4688	3	COL10A1	CRTAP	SMR3B
cluster_4689	3	COL12A1	MMP2	MMP9
cluster_4690	3	COL14A1	PDGFA	TIMP4
cluster_4691	3	COL16A1	FERMT3	IPP
cluster_4692	3	COL1A1	FOXD3	LAT
cluster_4693	3	COL1A1	FOXD3	YIPF1
cluster_4694	3	COL1A1	LAT	RASGEF1B
cluster_4695	3	COL1A2	COL3A1	TIMM44
cluster_4696	3	COL20A1	MANBA	PLA2G5
cluster_4697	3	COL21A1	COL25A1	PLOD1
cluster_4698	3	COL2A1	COL9A1	OSCAR
cluster_4699	3	COL4A1	COL4A2	PLOD3
cluster_4700	3	COL4A2	COL4A6	PLOD3
cluster_4701	3	COL4A6	MARCO	PLOD3
cluster_4702	3	COL6A1	COL9A1	COLEC11
cluster_4703	3	COL6A1	COLEC11	NTF3
cluster_4704	3	COL6A2	DEFB121	IL25
cluster_4705	3	COL8A2	FN1	MMP9
cluster_4706	3	COLEC10	NUCB2	TREM2
cluster_4707	3	COLEC11	NELL2	PAX3
cluster_4708	3	COLEC11	NELL2	ST13
cluster_4709	3	COMP	IL22RA1	STAT3
cluster_4710	3	COMP	LRRC32	STAT3
cluster_4711	3	COMP	STAT3	TRPV5
cluster_4712	3	COPS5	DENR	MCTS1
cluster_4713	3	COPS5	FNIP1	TPD52L2
cluster_4714	3	COQ10B	FTL	TRIM25
cluster_4715	3	COQ4	GLS	GLS2
cluster_4716	3	COQ5	NPY2R	RARS2
cluster_4717	3	COQ6	GPR182	SMPD4
cluster_4718	3	COQ9	RPL35A	SCML2
cluster_4719	3	CORO2A	CORO2B	THAP4
cluster_4720	3	CORO2A	SIX3	SIX6
cluster_4721	3	CORO2A	SIX3	THAP4
cluster_4722	3	CORO2A	SLC16A8	SLC5A8
cluster_4723	3	CORO2A	SLC16A8	THAP4
cluster_4724	3	CORO2A	SLC5A8	THAP4
cluster_4725	3	CORO2B	OXT	SHC1
cluster_4726	3	CORO7	KLHL20	MIOS
cluster_4727	3	CORT	MAML2	MB
cluster_4728	3	COX10	FAM136A	RBMS1
cluster_4729	3	COX11	KLK5	NEU3
cluster_4730	3	COX16	LGMN	PDIA5
cluster_4731	3	COX16	PDIA5	RNASET2
cluster_4732	3	COX17	HBG2	TTC19
cluster_4733	3	CPEB1	CSTF2	SYMPK
cluster_4734	3	CPEB2	CPEB3	CPEB4
cluster_4735	3	CPS1	DEFB121	KIRREL2
cluster_4736	3	CPSF4	FIP1L1	SMYD2
cluster_4737	3	CPSF4L	FIP1L1	WDR33
cluster_4738	3	CPSF6	CPSF7	NUDT21
cluster_4739	3	CPT1A	HLA-DQB1	TAPBP
cluster_4740	3	CPT1A	IDH2	SLC39A9
cluster_4741	3	CPVL	CRYGD	NEXN
cluster_4742	3	CRABP2	FABP4	GDF5
cluster_4743	3	CRAT	CXorf40A	HINT2
cluster_4744	3	CRAT	DHRS4L2	PFDN5
cluster_4745	3	CREB3	CREB3L1	CREB3L2
cluster_4746	3	CREB3	OGT	PDGFC
cluster_4747	3	CREBZF	RALBP1	REPS2
cluster_4748	3	CREG1	IGF2R	RNASET2
cluster_4749	3	CRELD1	DOLK	TMEM38B
cluster_4750	3	CRELD1	GPAA1	SPG7
cluster_4751	3	CRELD2	MAGT1	NKIRAS1
cluster_4752	3	CRH	CRHBP	UBR1
cluster_4753	3	CRH	POLDIP3	UBR1
cluster_4754	3	CRHBP	GABRG2	TUBB1
cluster_4755	3	CRIP1	KLF15	PPP2R5E
cluster_4756	3	CRIP1	MEI1	TK1
cluster_4757	3	CRISP3	FAF1	SLC2A8
cluster_4758	3	CRISPLD1	LIPT2	ST14
cluster_4759	3	CRK	CRKL	SOS2
cluster_4760	3	CRLF1	CTF1	LIFR
cluster_4761	3	CRLF3	ENPP6	MEX3B
cluster_4762	3	CRLF3	SYCE2	WFDC8
cluster_4763	3	CRMP1	DPYSL3	UGT1A1
cluster_4764	3	CRNN	RAG2	SSX2IP
cluster_4765	3	CROT	EIF2AK4	PGM2L1
cluster_4766	3	CRTAP	EMID1	SMR3B
cluster_4767	3	CRTAP	HRG	SMR3B
cluster_4768	3	CRTC3	FOXJ2	MAGEA10
cluster_4769	3	CRTC3	KIAA1549	OR51E1
cluster_4770	3	CRTC3	KIAA1549	SLC5A7
cluster_4771	3	CRY1	CRY2	OTUD4
cluster_4772	3	CRYAB	FBXO21	PRELID1
cluster_4773	3	CRYBA4	HESX1	RBP4
cluster_4774	3	CRYBB3	PRG3	SLIT2
cluster_4775	3	CRYGD	EMCN	FOPNL
cluster_4776	3	CRYGN	DUSP3	POU3F1
cluster_4777	3	CRYGN	DUSP3	TMUB2
cluster_4778	3	CRYGS	CXorf40A	RAI2
cluster_4779	3	CRYM	FCGR2A	FCGR2B
cluster_4780	3	CRYZ	METTL8	TRIP13
cluster_4781	3	CRYZ	PREPL	RGS4
cluster_4782	3	CRYZL1	IL6R	ITPK1
cluster_4783	3	CSDE1	GEMIN7	STRAP
cluster_4784	3	CSDE1	STRAP	TSN
cluster_4785	3	CSE1L	QSOX1	RP2
cluster_4786	3	CSE1L	RP2	SLC44A2
cluster_4787	3	CSE1L	RP2	XPO4
cluster_4788	3	CSF1R	HIF1A	PDGFRB
cluster_4789	3	CSF1R	PDGFRB	PKP2
cluster_4790	3	CSGALNACT1	CSGALNACT2	MCOLN1
cluster_4791	3	CSGALNACT1	CSGALNACT2	NADSYN1
cluster_4792	3	CSGALNACT1	CSGALNACT2	TRIM59
cluster_4793	3	CSH1	FAM161A	GH1
cluster_4794	3	CSK	DIXDC1	PAG1
cluster_4795	3	CSK	FRK	MATK
cluster_4796	3	CSN1S1	LOXL3	LTBP1
cluster_4797	3	CSNK1A1	FAM83G	USP34
cluster_4798	3	CSNK1A1	FAM83G	ZDBF2
cluster_4799	3	CSNK1D	FAM110B	PER2
cluster_4800	3	CSNK1E	FAM199X	RNF43
cluster_4801	3	CSNK2A2	FBRSL1	VSX1
cluster_4802	3	CSNK2A2	PHRF1	VSX1
cluster_4803	3	CSPP1	FIG4	PIKFYVE
cluster_4804	3	CSPP1	SPC24	SPC25
cluster_4805	3	CSRNP1	HIPK1	SHARPIN
cluster_4806	3	CSRNP1	TIMM50	ZNF92
cluster_4807	3	CSRP3	PHF20L1	XPNPEP1
cluster_4808	3	CST3	CTSB	CTSC
cluster_4809	3	CST3	CTSB	ME1
cluster_4810	3	CST6	DEFB106A	RNASE7
cluster_4811	3	CST7	GALC	ITIH3
cluster_4812	3	CST7	HSP90B1	ITIH3
cluster_4813	3	CST7	ITIH3	LRRC47
cluster_4814	3	CSTF1	DHRSX	ZBED1
cluster_4815	3	CSTF2	CSTF2T	CSTF3
cluster_4816	3	CSTF2	CSTF2T	DHX34
cluster_4817	3	CSTF2T	DHX34	FANCG
cluster_4818	3	CTAG1B	DPYS	DPYSL4
cluster_4819	3	CTAG2	INTS1	MELK
cluster_4820	3	CTAG2	RBCK1	RNF31
cluster_4821	3	CTBP1	CTBP2	DOK4
cluster_4822	3	CTBP1	PRDM16	SERPINA4
cluster_4823	3	CTCF	NEIL1	PURA
cluster_4824	3	CTCF	NEIL1	ZNF629
cluster_4825	3	CTCFL	PCYT1A	PCYT1B
cluster_4826	3	CTDSP1	CTDSPL	DNAJC5
cluster_4827	3	CTDSP1	CTDSPL	FBXL22
cluster_4828	3	CTH	LUM	SCG3
cluster_4829	3	CTH	PTCRA	SCG3
cluster_4830	3	CTLA4	IL10RB	IL13RA1
cluster_4831	3	CTLA4	IL10RB	KIT
cluster_4832	3	CTNNA1	CTNNA2	TES
cluster_4833	3	CTNNBL1	CWC15	CXCL14
cluster_4834	3	CTNND2	MYL10	ZMYND19
cluster_4835	3	CTNND2	NUDT12	SSBP1
cluster_4836	3	CTNND2	THUMPD3	ZNF501
cluster_4837	3	CTR9	LEO1	TULP2
cluster_4838	3	CTRB1	PNMA2	TST
cluster_4839	3	CTSE	FHIT	MTMR6
cluster_4840	3	CTSG	GOLGA8A	MSLN
cluster_4841	3	CTSO	KNG1	LYPLA1
cluster_4842	3	CTSO	KNG1	PGLYRP3
cluster_4843	3	CTSS	IRF2	IRF2BPL
cluster_4844	3	CTSZ	FBXO2	MGRN1
cluster_4845	3	CTSZ	FBXO2	NTM
cluster_4846	3	CTTNBP2	STRN	STRN4
cluster_4847	3	CTTNBP2NL	STK25	TAOK1
cluster_4848	3	CTTNBP2NL	STRN	STRN4
cluster_4849	3	CUL1	FBXO40	FBXO44
cluster_4850	3	CUL2	FEM1C	LRRC14
cluster_4851	3	CUL2	FEM1C	TOMM20
cluster_4852	3	CUL2	FEM1C	VHL
cluster_4853	3	CUL2	GCNT3	LRRC14
cluster_4854	3	CUL4B	DCAF4	DCAF8
cluster_4855	3	CUL4B	DCAF4L1	DCAF4L2
cluster_4856	3	CUL7	DHX9	UTP23
cluster_4857	3	CUL7	MIPOL1	ZNF408
cluster_4858	3	CUL7	NFX1	ZNF263
cluster_4859	3	CUL9	FAM83B	UBE2F
cluster_4860	3	CUL9	SH3BP4	UBE2F
cluster_4861	3	CUTA	DCLK1	FBLIM1
cluster_4862	3	CUX2	NAV2	NAV3
cluster_4863	3	CUX2	SNX5	TOM1
cluster_4864	3	CWC15	PARP12	SIRT5
cluster_4865	3	CWC15	SIRT5	THEM4
cluster_4866	3	CX3CL1	FTSJ1	SGMS2
cluster_4867	3	CXCL14	NHLH2	TRPM3
cluster_4868	3	CXCL5	OLFM2	OLFM3
cluster_4869	3	CXCL6	SH3BGRL	UACA
cluster_4870	3	CXCL9	MMP24	UBE2O
cluster_4871	3	CXCR4	IFNGR2	SLC22A5
cluster_4872	3	CXXC1	SETD1A	SETD1B
cluster_4873	3	CXorf56	GSTA2	GSTA3
cluster_4874	3	CXorf66	KCNV2	MTHFR
cluster_4875	3	CYB561	PTPRA	PTPRE
cluster_4876	3	CYB5A	DNAJC2	HSPA14
cluster_4877	3	CYB5B	DNM1L	MTCH1
cluster_4878	3	CYBA	PDE7A	PTH2R
cluster_4879	3	CYBB	DIRAS3	SLC30A1
cluster_4880	3	CYBRD1	FAM170A	MIER1
cluster_4881	3	CYC1	PTGES2	USP1
cluster_4882	3	CYFIP2	NCKAP1	NHS
cluster_4883	3	CYGB	HNRNPA1L2	TGFBI
cluster_4884	3	CYGB	MZB1	ZNF747
cluster_4885	3	CYHR1	EPN3	MID2
cluster_4886	3	CYHR1	RNF5	UBE2K
cluster_4887	3	CYLD	FGL2	SPATA2
cluster_4888	3	CYLD	GRB2	SPATA2L
cluster_4889	3	CYLD	MID1IP1	USP2
cluster_4890	3	CYP17A1	SMYD5	UBA52
cluster_4891	3	CYP19A1	NR2C2	RC3H2
cluster_4892	3	CYP1A2	FECH	TIMP2
cluster_4893	3	CYP26B1	ENTPD4	PCYOX1
cluster_4894	3	CYP26B1	GJB3	PCYOX1
cluster_4895	3	CYP26B1	RHCG	SCARB2
cluster_4896	3	CYP27C1	MTFMT	RAMP2
cluster_4897	3	CYP27C1	PPOX	RAMP2
cluster_4898	3	CYP27C1	RAMP2	SLC35E1
cluster_4899	3	CYP2A13	TIMM10	TIMM9
cluster_4900	3	CYP2A6	EPHB6	RABAC1
cluster_4901	3	CYP2B6	DHRS4	DMGDH
cluster_4902	3	CYP2E1	POLR3B	POLR3E
cluster_4903	3	CYP2U1	LGR4	RDH11
cluster_4904	3	CYP4F12	CYP4F2	CYP4F8
cluster_4905	3	CYP4F12	POLE	POLE2
cluster_4906	3	CYP4F22	NEU2	ST6GALNAC6
cluster_4907	3	CYP4F22	SPRR1A	ST6GALNAC6
cluster_4908	3	CYP4V2	GATC	QRSL1
cluster_4909	3	CYP51A1	DGKE	TSPAN17
cluster_4910	3	CYP8B1	TACSTD2	UNC5C
cluster_4911	3	CYS1	KLHDC2	PTOV1
cluster_4912	3	CYS1	PSKH2	UNC119B
cluster_4913	3	CYTH4	PROX1	TP53RK
cluster_4914	3	D2HGDH	NUDT16	ZNF462
cluster_4915	3	D2HGDH	TIGIT	ZNF462
cluster_4916	3	DAAM2	DIAPH1	RHOC
cluster_4917	3	DAAM2	LGR4	TNFRSF19
cluster_4918	3	DAAM2	RHOC	RTKN
cluster_4919	3	DAB2	MYO6	REPS1
cluster_4920	3	DAB2	REPS1	REPS2
cluster_4921	3	DACH1	DCK	FRAT2
cluster_4922	3	DACH1	HBB	LPAR2
cluster_4923	3	DACH2	GYG1	GYG2
cluster_4924	3	DACH2	GYG2	NONO
cluster_4925	3	DACT1	IRAK2	SESTD1
cluster_4926	3	DACT1	KCNE3	PRICKLE1
cluster_4927	3	DACT3	DUSP3	TMBIM6
cluster_4928	3	DACT3	SSR3	TRAT1
cluster_4929	3	DAD1	FSHR	FZD8
cluster_4930	3	DAGLA	MCOLN1	MCOLN3
cluster_4931	3	DALRD3	GCAT	LONP1
cluster_4932	3	DAO	ETFDH	HBB
cluster_4933	3	DAP	KAAG1	MAN2C1
cluster_4934	3	DAP	MAN2C1	SRA1
cluster_4935	3	DAPK1	ERP44	ITPKC
cluster_4936	3	DAPK1	ERP44	MEX3A
cluster_4937	3	DARS2	DDX49	FEM1A
cluster_4938	3	DARS2	GFM1	YBEY
cluster_4939	3	DAXX	DOT1L	MLLT10
cluster_4940	3	DAZAP2	RBFOX2	RBMS1
cluster_4941	3	DAZAP2	RBFOX2	RBPMS
cluster_4942	3	DBH	LEMD3	SMAD1
cluster_4943	3	DCAF10	DIRAS3	PRY
cluster_4944	3	DCAF10	PPIL2	SLAIN1
cluster_4945	3	DCAF10	PPIL2	SPATA2L
cluster_4946	3	DCAF10	PPIL2	SRXN1
cluster_4947	3	DCAF10	PRY	WFIKKN1
cluster_4948	3	DCAF13	MCM5	MCM9
cluster_4949	3	DCAF17	PCNP	ZMAT3
cluster_4950	3	DCAF17	RAB40B	RAB40C
cluster_4951	3	DCAF5	FGF14	GGN
cluster_4952	3	DCAF8L2	KDM4D	TRPC4AP
cluster_4953	3	DCAKD	LCLAT1	SLC30A2
cluster_4954	3	DCBLD2	PTPRK	PTPRU
cluster_4955	3	DCBLD2	TM9SF2	TMPRSS11B
cluster_4956	3	DCC	LHX3	PLXNC1
cluster_4957	3	DCDC1	DTX4	FAT4
cluster_4958	3	DCDC1	FAT3	SPATA4
cluster_4959	3	DCDC1	PCDH7	RBPJL
cluster_4960	3	DCHS1	PPIA	PPIAL4G
cluster_4961	3	DCK	IRF2BPL	ISX
cluster_4962	3	DCLRE1B	HEXA	TERF2
cluster_4963	3	DCLRE1B	TERF2	TERF2IP
cluster_4964	3	DCP1B	EDC3	SH3BGR
